sample_id,value
3711,-0.00015128155974671194
3712,-2.2774432599544524e-05
3713,0.0001712172522209582
3714,-4.5390027668326964e-05
3715,3.0395461712032444e-05
3716,-8.829354057088484e-05
3717,-9.68370487913485e-05
3718,-3.842381704598625e-05
3719,9.662982262670981e-06
3720,-4.951126212254166e-05
3721,0.0001542534845881158
3722,8.526750188320844e-05
3723,0.00015255024340003707
3724,-0.00011401331638917298
3725,-6.532582975923989e-05
3726,6.96653313934802e-07
3727,-8.498915005475253e-05
3728,-0.000206442023348062
3729,-7.77946559712286e-05
3730,-0.000246224459819495
3731,-9.782658554613582e-05
3732,-4.012266863137464e-05
3733,-9.155777599662552e-05
3734,-0.00012854826822876822
3735,-0.00019437611158937076
3736,1.4486591611057462e-05
3737,1.740368986502274e-05
3738,-0.00024990956159308376
3739,-0.00011680302927270482
3740,6.846907734870877e-06
3741,1.7052089143544402e-05
3742,1.1630340293049709e-05
3743,-7.522143013775312e-05
3744,-6.000359626486883e-05
3745,-0.00015191957792267137
3746,4.83335275202988e-06
3747,1.6144949384033604e-05
3748,1.5061039198189874e-05
3749,-0.00023815048653632305
3750,1.2751369178295004e-05
3751,5.658559501170844e-07
3752,1.667392328381535e-05
3753,-5.408864477649318e-05
3754,-0.00011056804079562399
3755,1.123360609635711e-05
3756,7.826549280434827e-06
3757,-9.106989186257074e-05
3758,-9.326877025887331e-05
3759,-0.0001759705853648479
3760,1.4305291697382904e-05
3761,0.00014871204933151555
3762,-7.846075315028376e-05
3763,4.614682868123066e-06
3764,-3.820109451189618e-05
3765,4.996249591931682e-05
3766,-6.754794698208556e-05
3767,3.764606919139625e-06
3768,-8.423433639109122e-06
3769,-3.9704157691448845e-05
3770,1.3003902882337558e-05
3771,1.0330321267247186e-06
3772,-3.4276120550930724e-05
3773,-3.1593421660363534e-05
3774,-0.00022141818674281132
3775,5.474130995571587e-05
3776,1.5748221147805406e-05
3777,6.966851279139488e-06
3778,-6.224322756752336e-05
3779,-8.887897133827125e-05
3780,1.1079352721571889e-05
3781,-2.137012891471372e-05
3782,-8.193367132917026e-05
3783,4.131386000663033e-05
3784,0.0001028352934867141
3785,-0.00014718228876590763
3786,-5.827087536454192e-06
3787,-0.0002561753295361999
3788,5.856151040643438e-06
3789,-0.0001307106065563851
3790,-0.00029959792215377025
3791,1.6840464714914497e-05
3792,-8.114695707336015e-05
